Tweet,Category
"Mr Ashish of #knowyourcompany, teach this guy se manners, how did he spoke to MD of Specialty restaurants. 
Just to mention on the service charge issue if the comment of the hoteliers committee was arrogant, then just see the episode once again to see what you did there. 
You are nothing as compared to him, these things don't look good on television, we didn't turn it on to see your arrogance.",NAG
lokpal nahi mplement hua....at least kejri  sir laad rahey hai aam aadmi key liye...shayaad aap LG ki bhasha bol rahey hai !!!,NAG
"🔥 NICE📠 PHOTO😋 

🎭 GANGSTER BOT TEAM 🎭
Self Comment Site: pythons.ml",NAG
Hi sonia and prashant... please give your views on nifty on jan expiry views....watching  Prashant is reminding udayan with sonia...,NAG
"Please please please.... I need huge amount to survive.... Please help me 4,00,000...",NAG
I have rarely seen him make comments on buy or sell. Most of the times he just explains what has happened or what is likely to happen in simple words. That's either his own judgement or expert's observation. The guy has a gift of gab.,NAG
"WOMEN OF INDIA... REACT!

1- buy a small plastic whistle , hang it around your neck, any man rubbing against you, whistle strongly and point a finger at him... create a strong level of shame!

2- Buy a red spray paint, paint the man in red... more shame is impossible.. Or use pepper spray.... more effect...

3- use a piece of stick under your arm, with a small needle out in one side.. any guy behind you when too close gets prodded. 

4- dress well, ten women get on the same bus at different bus stations... men start moving on you... react at the SAME TIME.... do this with a a mobile phone camera... send the film to tv stations....

Their shame is your survival.... make men aware thre WILL BE A REACTION....

REACT REACT REACT......

from a man in BRAZIL ...",NAG
"After these two guns, three M777 guns will come to India in September 2018 and used for training.",NAG
"PURCHASED IDFC CE60 @0.45 and IDFC BANK CE65 @0.8, HOLD or SELL?",NAG
From civil to defence every where is hindu. What is the moto of RSS??,NAG
Please Tell me Some Multibagger IDEA Names For Long Term,NAG
What would happen to FTIL investors? Has he been prove guilty?,NAG
GREAT,NAG
This is the only reason whole travelling from Pollachi to Coimbatore I take only govt. Bus. Pvt. Drivers are threat to two wheelers.,NAG
Her designer must have some serious convincing skills to make her wear something so outlandish😀😀😀😀,NAG
"💢 Bot User 💢 Haris Rajput 💢

 ♥PYTHON♥BOT♥TEAM♥

♪----» TAYYAB.GA «----♪

♥♡o. BOT OWNER 💢 TAYYAB KHAN 💢",NAG
Jio has changed the way we Google. Thanx to jio,NAG
"take care sonia, you are not looking well
please do the needful....",NAG
"All that is fine, but as PM what did he do? 
1. Travel foreign
2. Do election campaign/rally (remember almost 2 dozen ministers were in UP, were they elected for this)
3. Implement UPA schemes which he shamelessly opposed earlier
Can anyone talk about it?
In UPA if some MP had criminal background there will be a big TRP debate in shameless media, now anyone dares to talk about Amit Shah
That explains why Indian media is 2nd corrupt in the world and India has moved down in corruption rating in 2016
God bless India if god exists",NAG
China is filling the vacuum that the Obama administration created: Sorrell,NAG
"Story of the sme going online is an eye opener , the eay internet technolgy is changing business is done...gr8t",NAG
"He had his time, he did what he can! We are a billion strong don't tell me we can't find a better one to take his place!!",NAG
so he joined bjp,NAG
"Syed Wajid Ali Shah, you will not know its quite natural becoz u only know abt Kashmiri muslims. You don't know also about the Syrian muslims, the Baluch muslims, the Sind muslims and millions other muslims who are being killed by your own muslims either terrorists or by different tribal muslim fighter groups...",NAG
"mnrega -35 ,000 crore bananas are sanctioned by central , make sure all bananas reach .",NAG
"RBI tightens hedging rules for FIIs in currency market. More: http://bit.ly/1cs6uOo

Here’s one more measure by RBI to rescue the Rupee from the mess. Do you think this move will do wonders?",NAG
This Lady is not getting the notion of the manufacturing cost logically...,NAG
Sunrisers fans control urself 128 ka score kkt aaram se jeet jati overs kam hue isliye toh bhi 8 rps ka runrate mila,NAG
"Gujarat only state in our country to promote vibrancy???  Don't matter fluency in english,  need fluency in policy",NAG
No.,NAG
Rajdeep-MONARCHY   ...you can stop me ...you cannot block me ....read my comment in  cnbc,NAG
Can American Natives work with the environment and pay as compare to their Indian or foreign counterpart?,NAG
"Sensex would indeed touch 22,000.

In our opinion we are on a brink of a global collapse there will be a cyclical recession in the time period of 2016-2018.

Global events that will exacerbate the recession:

- IMF's Foreign Reserve basket adds Chinese Yuan to its Forex basket reducing Euro's contribution to this basket by a considerable 7%+
- Euro will considerable depreciate 
- BREXIT - British Voters will actually vote for Britain to leave the EU
- US Elections and it's uncertainty.
- Crude Oil Glut
- China Debt-to-Equity conversion 
- Shemitah year of 2016

A Major global sell off should have happened on 2 October 2016 but as that is a Sunday on 3 October 2016, which is a Monday we will witness a global sell off and Global markets will correct in excess of 8%+ 

Targets in the range on 2016-2018
(All prices are in Rupees

Sensex: 18000-19000
Nifty: 6200-6400
Bank Nifty:8500-9000
ICICI bank: 110-120
SBI: 95-105

Google ""Shemitah Year 2016"" we are headed for the biggest blobal recession yet.
You have the opportunities to either become rich or become poor. 

Sit on cash don't buy anything right now.
Until, we reach the above Targets, you should sit on cash.

Welcome to Shemitah Year 2016.
Either you become rich or you become extremely poor the choice is yours the market has already dropped so much from 2014 that all gains have been wiped out and now we are in negative.",NAG
this is the position of law and order in kalkatta,NAG
Beautiful rhythmic Odissi dance. Love it.,NAG
Sure y not but dey should atlesat get a decent placement first.,NAG
"Cow in Hinduism:

Eating Beef (Cow Mata) allowed in Hinduism.
Rigveda (10/85/13) declares, “On the occasion of a girl’s marriage oxen and cows are slaughtered.” 
Rigveda (6/17/1) states that “Indra used to eat the meat of cow, calf, horse and buffalo.” 
Manusmriti (Chapter 5 / Verse 30) says, “It is not sinful to eat meat of eatable animals, for Brahma has created both the eaters and the eatables.”
Maharishi Yagyavalkya says in Shatpath Brahmin (3/1/2/21) that, “I eat beef because it is very soft and delicious.”
Apastamb Grihsutram (1/3/10) says, “The cow should be slaughtered on the arrival of a guest, on the occasion of ‘Shraddha’ of ancestors and on the occasion of a marriage.”
Vashistha Dharmasutra (11/34) writes, “If a Brahmin refuses to eat the meat offered to him on the occasion of ‘Shraddha’ or worship, he goes to hell.”",NAG
Go ahead,NAG
If you do not wish do not pay. Govt should mind its own business.,NAG
Hmmmm I think Cnbctv18 celebrate 8700 put 1 to 137,NAG
"😂😁🤗 lady reporter :Mr. Naidu. Wat is ur growth.. 
Mr. NAIDU answer : wat I am saying is 
Dat is growth planning to 20 to 30%GDP.
next 20 years.. 
Wat a joke",NAG
"“We are examining the evidence produced by the IOs to take a final decision,” Joint Secretary Chhedi Lal Gupta, who heads the committee, told The Indian Express.",NAG
"Sad demise of jayalalitha..she reigned tamilnadu.woman power ,strength,lioness...may her soul rest in peace..long live tamilnadu..",NAG
S & p has big barrier at 2260 levels nifty has barrier at 8800,NAG
